iteration,x_90015100_BAC---1041,x_90015100_BAC-O-4312,x_90015100_BAC-O-4325,x_90015100_BAC-O-6423,x_90015100_BAC-O-6433,x_90015100_CON-S-0130,x_90015100_SLI---0770,x_90015100_SLI---1200,x_90016100_BAC---1041,x_90016100_BAC-O-4312,x_90016100_BAC-O-4325,x_90016100_BAC-O-6423,x_90016100_BAC-O-6433,x_90016100_CON-S-0130,x_90016100_SLI---0770,x_90016100_SLI---1200,x_90016200_BAC---1041,x_90016200_BAC-O-4312,x_90016200_BAC-O-4325,x_90016200_BAC-O-6423,x_90016200_BAC-O-6433,x_90016200_CON-S-0130,x_90016200_SLI---0770,x_90016200_SLI---1200,x_90016500_BAC---1041,x_90016500_BAC-O-4312,x_90016500_BAC-O-4325,x_90016500_BAC-O-6423,x_90016500_BAC-O-6433,x_90016500_CON-S-0130,x_90016500_SLI---0770,x_90016500_SLI---1200,x_90016700_BAC---1041,x_90016700_BAC-O-4312,x_90016700_BAC-O-4325,x_90016700_BAC-O-6423,x_90016700_BAC-O-6433,x_90016700_CON-S-0130,x_90016700_SLI---0770,x_90016700_SLI---1200,x_90016900_BAC---1041,x_90016900_BAC-O-4312,x_90016900_BAC-O-4325,x_90016900_BAC-O-6423,x_90016900_BAC-O-6433,x_90016900_CON-S-0130,x_90016900_SLI---0770,x_90016900_SLI---1200,x_90017100_BAC---1041,x_90017100_BAC-O-4312,x_90017100_BAC-O-4325,x_90017100_BAC-O-6423,x_90017100_BAC-O-6433,x_90017100_CON-S-0130,x_90017100_SLI---0770,x_90017100_SLI---1200,x_90018300_BAC---1041,x_90018300_BAC-O-4312,x_90018300_BAC-O-4325,x_90018300_BAC-O-6423,x_90018300_BAC-O-6433,x_90018300_CON-S-0130,x_90018300_SLI---0770,x_90018300_SLI---1200,x_90019100_BAC---1041,x_90019100_BAC-O-4312,x_90019100_BAC-O-4325,x_90019100_BAC-O-6423,x_90019100_BAC-O-6433,x_90019100_CON-S-0130,x_90019100_SLI---0770,x_90019100_SLI---1200,x_91017200_BAC---1041,x_91017200_BAC-O-4312,x_91017200_BAC-O-4325,x_91017200_BAC-O-6423,x_91017200_BAC-O-6433,x_91017200_CON-S-0130,x_91017200_SLI---0770,x_91017200_SLI---1200,x_91017300_BAC---1041,x_91017300_BAC-O-4312,x_91017300_BAC-O-4325,x_91017300_BAC-O-6423,x_91017300_BAC-O-6433,x_91017300_CON-S-0130,x_91017300_SLI---0770,x_91017300_SLI---1200,x_91017500_BAC---1041,x_91017500_BAC-O-4312,x_91017500_BAC-O-4325,x_91017500_BAC-O-6423,x_91017500_BAC-O-6433,x_91017500_CON-S-0130,x_91017500_SLI---0770,x_91017500_SLI---1200,x_91017600_BAC---1041,x_91017600_BAC-O-4312,x_91017600_BAC-O-4325,x_91017600_BAC-O-6423,x_91017600_BAC-O-6433,x_91017600_CON-S-0130,x_91017600_SLI---0770,x_91017600_SLI---1200,x_91017700_BAC---1041,x_91017700_BAC-O-4312,x_91017700_BAC-O-4325,x_91017700_BAC-O-6423,x_91017700_BAC-O-6433,x_91017700_CON-S-0130,x_91017700_SLI---0770,x_91017700_SLI---1200,x_9624708_BAC---1041,x_9624708_BAC-O-4312,x_9624708_BAC-O-4325,x_9624708_BAC-O-6423,x_9624708_BAC-O-6433,x_9624708_CON-S-0130,x_9624708_SLI---0770,x_9624708_SLI---1200
782,0.0,58.7209866676153,54.49803163863765,101.24899410489864,83.03940001509052,0.0,0.0,30.22288193581433,0.0,87.61824097493445,48.70220069641459,6.654539398849364,307.09433312833403,63.53582211008393,18.524511316565366,0.0,42.82729479402999,13.57970759549899,49.731302960564925,122.07918805323645,444.503815417159,110.05373931232388,168.3429272939621,26.291882137806045,0.0,0.0,21.471014380324142,0.0,0.660291636963277,0.0,16.470231390408927,0.0,190.7718722601499,0.17566163694865014,0.0,0.0,313.4730729314954,150.23457150654914,0.0,56.40016446106148,47.43766185168295,36.83685857535503,171.39939067438647,182.6524218166958,148.11048165442404,16.037531815708945,191.3700008344643,34.98596962478662,18.759925587523924,34.1570305948922,135.53680679699784,210.96294935330647,93.83034028900984,172.28824918432812,181.18021726921165,37.90280038061824,0.0,0.0,0.0,0.0,0.0,0.029032417944015808,0.0,30.41801112323959,15.071000493384895,0.0,0.0,33.46554477219961,0.0,0.0,18.124522076092333,0.0,28.83530117868875,44.486273758888004,34.15101192995647,139.82691219184605,135.24471555329882,54.67585265843254,94.1541850636739,62.80568185398498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4663168689857065,6.521148516917989,14.353728639025803,43.99911908636914,6.986041927656817,13.16983123346635,3.4158276300583594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25797651618,0.0,47.21169992181068,74.59294582095393,215.34954277543955,53.57477757397182,125.77771795643879,131.27712204866202,0.0,0.0,0.06202646282213754,0.6257589578437666,9.845957931585863,0.0,0.0,0.0
783,0.0,47.937275958416215,45.81250830719414,121.63579043097158,131.52341410135628,0.0,0.0,0.004500134311721407,0.0,101.6842354131616,39.65919654809899,45.733463259918494,222.78443292665534,0.0,89.95831204575389,0.0,0.8428756545569881,12.981634352366234,75.26473102954931,143.71144656459904,398.82283445933444,78.7974910812962,235.97724044821172,38.17637054748393,0.0,0.0,20.888733990954886,0.03272237624725202,0.8927572373948347,0.0,17.100582195910132,0.0,200.52486114142863,0.02000234851182613,0.0,0.0,298.8312869450784,148.56928695150594,0.018445912359739032,56.76286251336195,58.285485742009975,26.54731174281402,153.25250054944865,198.875751323701,201.07217137572061,40.681811787766954,151.5474352674415,12.87092113004958,16.650706398803358,33.59472812826877,144.49937658022344,146.59162882580424,140.40947905794513,238.7293756049707,85.32210062128019,84.37830400811504,0.0,0.0,0.0,0.0,0.0,0.0,12.594351651237837,23.355580945215642,39.158613342135745,9.101232570635124,0.0,0.0,0.0,0.0,3.418330169298165,0.0,29.439824133272467,28.47233553594955,60.40317510309711,105.3675046412633,130.70471293772172,47.206943852120325,190.76260109580892,44.66022371399838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7501902194788954,7.238868437222581,16.135154146884975,42.80734171443623,9.077919533878475,12.47043288068854,3.763742271006177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.652668809186178,16.459069647436426,22.129301922168526,104.73715507732014,221.90895026130372,64.28848420155028,27.917235803396746,149.58260620759057,0.4055206489506161,0.0,0.19428941473482403,3.379375256250191,5.315473589532216,0.03760449702888097,0.0,0.010678783666938052
784,0.0,92.28062057631418,41.54140390315772,132.6899810902597,34.50282980413971,0.0,0.0,0.0,0.0,43.418733848144015,69.78630860808488,0.0,297.0827597686411,50.758502067384185,127.61804249937512,0.0,14.93980110033361,16.40558691327173,45.14687182115203,189.39851740834231,355.20488690036774,56.20510549622179,252.98095440666785,34.310528183833874,0.0,0.0,25.22631790931881,0.057117773963047694,0.5916617492067203,0.0,10.151837260013231,0.0,189.34834914381523,0.10527173453010347,0.0,0.0,292.88154703474424,166.0534189427376,0.0033724791226363987,65.5630258040664,69.79209576403011,12.318800844067361,184.40686046190226,140.36380858393738,254.1970859788911,42.82794080991741,127.14918027844232,20.883705244651395,19.232704936545584,42.06923661501982,118.96300002749403,195.1046651965512,157.30501136107125,191.16386547685647,69.87469218320003,65.98526414968934,0.0,0.09066007848274918,0.0,0.0,0.0,0.0,0.0,30.3037278300645,22.22368194981582,24.016509752210332,0.0,0.0,0.0,0.0,0.0,0.0,29.736401660561917,45.99135195452282,48.37244832613704,102.15613240374805,144.24903825256987,67.58965688548214,126.59409950385451,51.40882568695581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796668698555997,7.601670317334977,16.91232125619587,45.81498482442022,8.803828743680441,9.421942973708278,2.3293535747326737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.456946578126335,0.0,28.315562296079676,108.95294806815384,203.69644423713916,43.8838513279926,103.24571346757175,142.8447720239142,0.0,0.0,0.2608950896030329,0.6178542510710198,9.535904683246242,0.04584562550724432,0.008480498298409545,0.013871184601168202
785,0.0,92.2760528315464,41.49952029625621,132.64716902963048,34.624820346497806,0.0,0.0,0.0,0.0,43.44131520357722,69.75990214968799,0.0,296.9467073451794,50.73247526499531,127.79819945637176,0.0,15.04477243240001,16.42735457949258,45.192283097589325,189.39614593457736,355.17670567932913,55.874837195635976,252.87227692761113,34.35082692532808,0.0,0.0,25.221144658521386,0.0574291243850818,0.5912658452821556,0.0,10.160504091588834,0.0,189.34000350526455,0.10426561351980038,0.0,0.0,292.89129563125596,166.07088336631494,0.003318075077963358,65.55909671036144,69.72621591305514,12.373506324532766,184.34369755758806,140.39107519278332,254.17093382168602,42.913114056881,127.24863786520899,20.83913070022098,19.26892365404585,42.02595036268317,119.04536604443392,195.13143497173425,157.36847477996665,191.08011201087803,69.69551834698099,65.99573761388702,0.0,0.09067328722553779,0.0,0.0,0.0,0.0,0.0,30.30370927845946,22.15266040149611,23.967841250201374,0.0,0.0,0.0,0.32964293957729635,0.0,0.0,29.646687866088964,45.99374306268116,48.429951824565975,102.10300665313669,144.43030388715886,67.50277720913914,126.49865425659097,51.46649394031026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7951097009065022,7.602594924068233,16.916708142209295,45.82511583660221,8.800289362582562,9.410207798795842,2.3275422212205887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54709611468451,0.0,28.2648098349559,108.98948097962753,203.50624803128187,43.982208217294186,103.35304445026603,142.78703072927368,0.0,0.0,0.2615579119209361,0.6214068361495366,9.530679086070563,0.04554151116422336,0.008329157166458667,0.013813319781867171
786,0.0,84.06825247198937,50.218787108605554,95.4851405216314,88.83382078108833,0.0,0.0,0.0,0.0,43.01564448075345,38.17356137906266,71.5352254959351,228.73398999848288,104.83723115117459,104.41246907280497,0.0,37.9444452552461,0.0,84.53060639026272,134.32836762500543,390.0052425701498,130.29600311617,202.36799385984517,16.810332026639085,0.0,0.0,20.452559992814408,0.0,1.0534701276097649,0.0,17.685829863210706,0.0,190.52484220058201,0.08431552619894137,0.0,0.0,309.72058911518627,126.93237613928885,0.0,69.93517080845909,48.42006936713951,23.195267042148316,147.81578875951067,208.58610310590956,196.10768678222837,13.947104927706652,185.39038786644207,21.146928316138574,15.591208711008166,52.82295511162583,140.3304674805213,143.40402003213222,160.1303449542362,131.80968465942297,86.70869925653659,98.82113606986866,18.22676949271113,0.058051491486581175,0.0,0.0,0.0,0.0,0.0,9.870010123361217,5.729244503159353,28.127287086901312,0.0,0.3069103979688379,17.616125676920223,4.6688479334631985e-06,0.0,0.0,58.10430275948434,24.8929766749883,63.84155984722633,134.9384083615597,132.49575474641412,64.20354713575783,111.5886431841933,21.898312413716088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6524144678385335,6.75240512876052,14.457212425664833,49.587637470013135,5.825517621871343,10.75747492680496,3.5684314060791515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5990946950718,17.18739035590291,81.49022569030613,212.98737499386667,49.54102165097781,108.16270457732448,171.55238929988954,0.0,0.0,0.2319854770849198,1.8677714237049916,7.873813891813284,0.09796242605836425,0.0,0.019336776774438128
787,0.0,102.98877515035126,0.0,100.05753294648474,112.14754243127571,0.011683866953599666,0.0,0.0,0.0,11.598090705044113,79.51510808107642,64.79312319636907,212.8055342278882,114.60576427239502,137.0843146899391,0.0,28.298455602554732,10.01594505513865,93.59778571021353,170.728216705981,410.45162787211234,88.82514616983151,139.58819967535453,10.103333832857235,0.23046631572474743,0.0,18.034204754524232,0.012762017169864245,0.48768492898578064,0.0,21.979183193509552,0.0,201.55571781018125,0.0,0.21500487654272246,0.0,299.1333277877355,134.3334737894421,0.0,61.6244407838369,46.5269072722518,5.0433296353974555,135.8726128191089,177.29488369119494,186.1327188696372,61.12216171618036,231.9108421742366,49.29744052655412,39.41488824674336,67.76143708537178,150.8012140891437,142.179592721812,170.09185868524193,109.45358352769487,49.76953272571197,66.09369770366554,1.039374613435969,0.0,0.0,0.0,0.0,0.0,0.0,29.263222756657157,0.0,33.48279147469543,0.0,0.0,0.0,0.002813864388100245,20.77940850190843,0.0,31.011422974772778,40.675151029699165,68.67548486623205,149.0373374127866,101.78442382825502,39.03688169098485,108.13310087024094,47.296222790854564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40853454135519,5.386992387199383,14.532440501753289,55.14193974380477,5.19845434533351,6.717585269731667,2.343897399072725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08419776596301,4.107312263143487,17.044378080205057,67.18866496345676,237.49285319164355,74.83705072862251,111.03774254445902,147.58563617276764,0.0,0.1715202089392496,0.21624503569555056,0.3388769367883969,9.663418236144995,0.01867622165011599,0.0,0.0051309604118171025
788,0.0,108.5166579006893,0.0,63.61254777622447,149.78025298981146,0.0,0.0,0.0,0.0,52.4618653075229,98.74466094657855,97.36299907260108,139.8902239574944,64.50655250338293,79.8544982535346,0.0,35.76037057636783,0.0,62.804167955487166,199.98709503448896,427.751419859681,49.65658070791821,118.19405509748846,34.612128197648026,0.0,0.0,21.321665648430656,0.005586643790246679,0.8266996682039705,0.0,16.502077579059094,0.0,191.75489354046078,0.0,0.0,0.0,321.2857505025241,139.90576871529606,0.002086097834502807,54.653026218039926,47.98091501078566,30.360990811244157,162.6066553312881,142.57485317159802,152.09598149681983,87.95857567997413,240.93666996454817,26.603969495194832,18.96832975829604,17.253868372555342,134.03008182221885,148.5967883659066,203.48419324109474,169.76541500475926,92.57818109420897,94.983696127691,21.98545911147871,0.0,0.0,0.0,0.0,0.0,0.0,5.728296354361943,0.0,23.966510473632507,0.0,0.2344395835850272,0.0,0.0,44.178503595653346,0.0,25.398474046196256,32.744260779298976,61.01938321635666,123.52604880225236,145.7954544524774,90.08892314936234,78.12933312675018,58.80328745990529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.451896268526813,6.410665850948932,14.15537426662248,48.974421926051704,7.630129124734411,12.24027954933623,1.8429613795422497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44651719337639,11.048876457572698,22.007635257960317,92.98601289233285,199.54360732989034,17.923904124383206,144.50264456993224,136.42007388270613,0.04408962084250603,0.04534983687278837,0.16871042560999458,3.2835964506051223,5.999575446419987,0.0,0.0,0.00027643377494167217
789,0.0,105.60072408091881,0.0,101.11357581060534,105.56446525303872,0.0,0.0,0.0,0.0,0.0,101.07144799895306,87.19517088395769,219.29963388676518,104.84781252156797,91.85324610584439,0.0,25.063668374154734,27.935825393028747,142.15745972138978,115.74876625682776,352.19598294427044,25.325816062706703,182.46615327575404,40.316098508282806,0.0,0.0,21.013632985624387,0.09186332473121216,0.042905544808897945,0.0,17.862208224070596,0.0,195.11550826427094,0.0,0.0,0.0,320.56866614952986,97.4514053308924,0.0,70.46643837675336,56.521818992987555,13.416274399522212,83.4475607557542,227.35400714732464,189.53638004770752,150.61256067409005,179.60559622529775,15.29569244037263,26.768665388521956,69.69321549505524,132.50880965909678,127.16401174482917,161.43082411044585,130.46785837974747,123.34792995484858,64.37656378765752,4.324143300109826,0.0,0.0,0.0,0.0,0.0,0.0,25.572471423315747,5.115862162819758,15.638404899833695,0.0,0.0,43.778493416614054,0.0,0.0,0.0,0.0,44.585214185380224,73.96117827261297,111.1216498959141,161.1111437172039,62.9937537602486,110.26837679909322,53.483659600758976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7876392032655635,6.084879029056397,13.57245194563954,53.89848857420462,6.579516289116272,7.201263276573411,3.4510830580650524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.90345416838278,0.0,8.742004722318908,101.00793270536163,181.2778397181448,49.16545469022452,114.42443675235852,140.69961644653011,0.962372300983271,0.0,0.3334134944157404,1.862291736679875,6.3014025999637,0.0,0.0,0.004544850761479576
790,0.0,69.06638449040041,0.0,132.48852376710198,136.21997033984954,0.0,0.0,0.0,0.0,50.27237171912275,120.57663101335842,6.180674675966471,217.12634421600347,60.498994106073425,107.72536269081715,0.0,28.77701261238497,4.7449618434882135,70.85418484179745,185.83627764376155,363.0878732283357,150.4641698883251,174.1706048037517,10.571175316508887,0.0,0.0,18.317308685532414,0.0,0.2716736376707954,0.0,22.258115636767556,0.0,192.86640815394517,0.04551902919642793,0.0,0.0,309.34176639798306,135.52129761012682,5.032257333013039e-11,63.766653270669934,53.083470538150635,11.74600460936255,152.27247402387053,160.0887002536505,232.21616595441094,2.807188320915061,202.29260309983997,43.50523931765434,23.833737430792286,70.84055777474703,115.52489895425191,174.4141674914089,133.71123194775893,158.52144671738887,79.90478354523563,68.91654716440078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,17.996392689112483,22.336995957931112,0.0,0.0,0.0,0.0,12.653363007104726,0.0,47.835037565580166,25.98423106019655,55.97258498582102,114.41922297768075,101.09213441581797,68.43475678098976,144.2055719535718,60.70121621588037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3063063316287145,7.005627333275102,13.474355261673947,55.623933435251125,2.2408760746034577,11.504602436321493,1.6616392063840035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273813893438751,21.428283695006357,28.412944422416608,98.62333005682356,237.54398430541363,48.94753829550631,72.24487101029898,134.01763989800597,0.0,0.21887666003056777,0.27684716423929817,0.682862274665522,9.047552432852319,0.002458659608102942,0.0,0.0
791,1.010353363984232,109.77670174145874,0.0,48.19647127574081,166.23119917308168,0.0,0.0,0.0,0.0,0.0,78.55423605835583,137.49687390119877,192.77537211939077,81.00311082126223,60.73997054410953,20.748124573095257,34.32985995423283,17.023920494666164,77.95752000988607,158.86263304787485,396.2135286431986,112.7143355714518,162.97673391276007,5.6467039956230485,0.2819642730476974,0.0,20.526642680958044,0.010521314168710978,0.1945525393565583,0.0,18.062002754429606,0.0,198.46447449267004,0.08673178265955896,0.0,0.0,296.14370628515275,154.1796221039696,0.0,58.375491240352346,46.907282606726135,0.0,148.10653235512692,188.2094656010826,210.56463493771457,3.790013431699687,212.3589945310987,53.56229615316549,15.063201281833493,76.13426877309654,155.8555231319255,121.83340996287276,130.36476776240605,160.18488581544668,123.00565828040251,60.305276204527814,12.568066241951588,0.0,0.0,0.0,0.00010149385653436858,0.0,0.0,16.309564813235546,9.070943027995193,27.041799177002858,0.0,0.12821298624294564,0.0,0.013004865396494354,18.5164525724546,0.0,31.652398948696863,25.46010802708234,59.47367334332956,133.75002122477676,112.5709201642219,51.23213557427321,152.78253439144063,52.85845206157247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5320898094913358,7.426159412537801,11.686613514283517,53.232095609219726,4.830435091707762,13.275141449991478,2.1694948138230945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03610686095761,20.985999985440433,21.568750377573778,84.07503497635989,228.84289897360267,59.46192990086726,65.2596839524554,143.600531112067,0.0,0.0,0.04503470719142526,1.975130256711517,8.03473131144086,0.03484680721004981,0.0,0.00891599043617848
792,0.0,84.59619028242963,49.23690353138715,91.02963530270483,95.03617685364617,0.0,0.0,0.0,0.0,17.90326358307955,72.87839065894751,90.74140579742708,276.7645327047086,0.0,82.39141319933081,9.877984905641059,49.67146562091294,28.67519554761208,56.510836223754154,215.12011630921168,284.21029895187104,104.59340996458563,193.45459405559748,5.000303810038204,1.2428964235359177,0.0,22.215639886892728,0.011435379169496215,0.5200258089743613,0.0,12.890991198563151,0.0,185.13785049520425,0.2520102386286683,0.0,0.0,338.5848477695531,130.8330553694215,0.0137980776402783,53.55957488903924,53.2042854894959,0.0,159.87838001712223,111.02125893600918,273.8914770051029,64.47143734922261,191.62580365831303,47.77673890231698,9.41916819860611,68.09058343269452,120.77417586761092,148.95252287260482,122.87245571561193,207.95073390496046,112.44542073305917,75.22758265837673,16.430531487392656,0.0,0.0,0.0,0.0,0.0,0.0,11.969788066818184,0.0,31.62026700037714,0.0,0.33690403554213877,0.0,0.0,0.0,13.973017977249334,42.03287048294014,38.05719415797424,35.54518689836932,134.64273502873417,91.90258078310954,102.70357879200537,158.85924373996252,33.32737528554009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157431894605857,6.486966165849618,13.157186155375117,42.275108917179885,16.75829584568204,12.08738533749305,2.447696019388994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04378035136577,6.438166863704122,46.581161031494,81.40571900948001,260.72219696974946,0.0,63.397706869327905,160.50021778508582,1.2638051750485504,0.012336100725029683,0.0,0.0,8.621083694630466,0.11341004360958243,0.0,0.027888993530912416
793,0.0,66.60682820988454,51.36561068848424,110.12346541797434,102.43211726734047,0.0008220531650900189,0.0,0.0,0.0,38.94681452024231,72.98024496883713,78.25420408774794,248.93580597850146,21.41524937408637,69.31896781243279,9.43020279968056,45.49059707255387,37.39525045074896,48.24911794049569,180.97282643143325,352.22885079381933,78.23467336206824,158.9627803266412,20.55320338280971,0.5253205994783917,0.0,23.641267382767676,0.03414458895058494,0.5460591876177193,0.0,11.853486821316721,0.003735001555455569,194.2505885569812,0.0,0.0,0.0,313.32304819815363,141.63527777900308,0.005966281609885242,56.705906799907865,41.01261788358484,0.0,175.6135907830678,153.96400647724568,233.40245574872594,61.42942046286223,208.74469402268505,26.50441035372573,23.53524659857286,73.37346046043172,111.58512985333077,134.61970507228142,124.72189766295553,207.41749916620196,116.8851407275691,70.58373590674749,0.0,0.1986086936227439,0.0,0.0,0.0,0.0,0.0,30.152114606553273,9.318351244095437,14.32614588411636,0.16030150589153347,0.26821179259913663,17.644517235443242,0.004400979987114228,22.5817984486599,2.527672916237805,32.48431095749207,37.708669789603114,72.83281422343475,139.833756810341,84.56133321148045,46.066095619996204,162.54506005777367,33.03436496681178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587532601902622,6.021846286346078,14.732709646938563,49.72887225128264,10.216639661975725,10.034930970264123,1.0169699950758455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.724296237051117,7.703938021057891,7.294966586370415,73.51590555925209,259.515215160408,60.85789012820227,66.23049238529899,163.15860714501304,1.3613674577753556,0.03515653134691804,0.0,0.14372717966475795,8.289484298373333,0.050080730815612706,0.0,0.013754940538920297
794,0.0,68.23980906228155,50.88007855460845,114.85133413584384,93.53614905339612,0.0,0.0,0.0,0.0,36.55191302749068,73.72737768862822,72.44596292718994,257.24820957033535,16.956356020636125,77.78110897960389,8.936529149255845,46.14977750466003,38.870111262160535,47.123508258614486,175.905211630529,348.97231634222146,88.75490161426713,163.2792642386101,18.738411884845405,0.5798319752132226,0.0,23.561233767326645,0.044990991163731425,0.47997565808633824,0.0,11.945569266615435,0.00283307383860048,194.38039985907773,0.0,0.0,0.0,314.9936371978144,141.6461189615672,0.0048086092981937485,55.37327757659034,39.8352908164163,0.0,176.86410414874848,154.67560693918827,234.08103317589575,50.477667838173225,207.4459824910801,31.14677494757528,24.35234825546229,71.44572805208554,110.56527746290554,135.1148165248239,125.89187105740368,212.1215049999673,112.33856467953807,72.48030747233199,0.0,0.17004892855080483,0.7188278084111922,0.0,0.0,0.0,0.0,29.5137824124797,8.62814385166041,15.789260600046228,0.17510771576073875,5.6266714535696405,17.789474288561344,0.0066116999408217135,15.592183108706095,0.0,29.352713828010657,36.4066728212061,70.11668869010185,140.03760659234806,88.51636970796618,52.67782060442705,156.42659703106057,38.418941930732565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7116819187179533,6.163817859208774,14.766744527734756,48.26256998982193,10.276976962930403,10.86765952980595,1.2194859023510383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8731093078922,8.797373132449389,9.880182281829974,72.79959282810155,257.2896925724798,54.36697858248733,71.49850960134316,157.85405634788648,1.3581755883323767,0.0,0.0,0.21592301169339845,8.267268906447276,0.0500988756430973,0.0,0.014295922229804428
795,0.0,68.2908332564449,50.93477157278501,114.71102729592828,93.54906233523194,0.0,0.0,0.0,0.0,36.61624550095304,73.64616864210399,72.53918922021784,257.1670499031285,17.070408012255168,77.76789617545276,8.848446134512617,46.13826936951272,38.875712056424895,47.19711341183645,176.02527277076092,348.8481740807728,88.77047047217654,163.12174523896894,18.730062488424196,0.5774557801222607,0.0,23.559214216114718,0.04486470057907768,0.4791335647970467,0.0,11.954966350566892,0.0028450727112136385,194.37770864196398,0.0,0.0,0.0,314.97928374526805,141.68474376707084,0.004779271569002451,55.369118743872484,39.87586925945516,0.0,176.78346977684546,154.62866438973316,234.20317352518686,50.423263335657005,207.54314613602693,31.104997115419863,24.346829580585823,71.38149776897447,110.60118347953724,135.165581785165,125.94763917438429,212.0030736225905,112.31529295522836,72.52174247853073,0.0,0.17040537811048762,0.7193367644563697,0.0,0.0,0.0,0.0,29.512801418066722,8.60478931912288,15.730833376875243,0.17449375881456491,5.5537315732017305,17.82025630084628,0.006644927378730004,15.680153486978858,0.10649734493712816,29.385590515616837,36.37504090471206,70.1313588862334,140.06000406317446,88.38686646321838,52.6741588767566,156.4913968578155,38.448355626966894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7084350564422106,6.163062639245593,14.763984892126048,48.300882438033504,10.279685524106855,10.836835793511474,1.2163428212584124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84386210970666,8.832807378889624,9.866306832184021,72.77517087276227,257.38461349520975,54.37227412750564,71.46389353384468,157.82317302737616,1.360227836858293,0.0,0.0,0.21700814870596905,8.2624784567733,0.05019617091002382,0.0,0.014313115006745477
796,0.0,68.19268336121348,50.85699256812697,114.84559377250119,93.59075412649379,0.0,0.09744012827154801,0.0,0.0,36.655287795765425,73.73570926355627,72.40794195435424,257.17782312854064,16.891624108811627,77.6792109985244,8.955524483526407,46.14691108007428,38.875337537818645,47.1714155361255,175.84502510510396,348.98092735408994,88.77365261682861,163.2762210496002,18.733068518849997,0.5804858888815568,0.0,23.561532043779582,0.04493754324365788,0.47959474875434505,0.0,11.9443709299315,0.002810120563526256,194.38018364231024,0.0,0.0,0.0,315.00094373472365,141.65222682577232,0.004816071693507999,55.365599173932985,39.85071671204253,0.0,176.82193542017495,154.7023123929191,234.04413416296407,50.461369256523376,207.4571855503504,31.17118790983745,24.34706691115206,71.41744495141997,110.57437707925584,135.1407448450716,125.91237111165935,212.1745569704983,112.3481315226692,72.44917546046925,0.0,0.16999894683844557,0.7185035222489334,0.0,0.0,0.0,0.0,29.51415867935245,8.620358688047084,15.75554661677824,0.17505100921804165,5.682784994009586,17.807090226254857,0.006628993608521849,15.575652996727351,0.0,29.355551665023395,36.4078883731128,70.12997483409399,140.03121504197674,88.48854053549715,52.69232993739718,156.44060605901726,38.41284687000395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711250883693579,6.162610470151859,14.767200642032089,48.26474155002699,10.279589930447697,10.863186478236585,1.2206017679982113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.87017842250819,8.79646413804215,9.868126789221124,72.8001418284445,257.3169888311246,54.352994798531284,71.49329479422933,157.85937865810143,1.3593376201688223,0.0,0.0,0.21648777839874792,8.264669756415058,0.05010438004204636,0.0,0.014294604130644753
